Date,Close,High,Low,Open,Volume
2015-06-02,28.991716384887695,29.147872986498268,28.848944148563945,28.96940684010392,134670400
2015-06-03,29.027408599853516,29.21033734676542,28.97833032160685,29.147874702443996,123934000
2015-06-04,28.857868194580078,29.130028323353766,28.75748204307215,28.906946473798865,153800400
2015-06-05,28.699466705322266,28.931473639051717,28.634774493468512,28.889087560545907,142507200
2015-06-08,28.50986099243164,28.82440721657592,28.29347132651328,28.755248984037564,210699200
2015-06-09,28.42509651184082,28.57233138912243,28.023550095761703,28.264477264617213,224301600
2015-06-10,28.75078582763672,28.853401557823254,28.521010125158224,28.536625784357813,156349200
2015-06-11,28.68609046936035,29.04078974685961,28.661551332957096,28.817707926451256,141563600
2015-06-12,28.369314193725586,28.6280899177964,28.35592982936992,28.596858599647057,147544800
2015-06-15,28.31354522705078,28.384931343996573,28.043616419162653,28.130618196003486,175955600
2015-06-16,28.465234756469727,28.521005201408723,28.190845120478034,28.33807821008796,125976400
2015-06-17,28.3983154296875,28.527701587513736,28.273388457264044,28.49200938252072,131672400
2015-06-18,28.527706146240234,28.623631409082858,28.38047301140006,28.382704306437173,141628800
2015-06-19,28.242156982421875,28.51431706464247,28.1975413009342,28.489777929230502,218867600
2015-06-22,28.46746826171875,28.56785438961377,28.34923518158224,28.440697833356523,136157200
2015-06-23,28.338077545166016,28.467465382863487,28.304614938591996,28.43846536488807,121075600
2015-06-24,28.57901382446289,28.956022667693063,28.358163285862766,28.378239833926724,221123600
2015-06-25,28.44293212890625,28.822170543166646,28.44293212890625,28.746323541106253,127752400
2015-06-26,28.275623321533203,28.552244327572282,28.22208415629518,28.480858206595123,176267200
2015-06-29,27.78038215637207,28.21316148452477,27.76922908520098,27.987848342323893,196645600
2015-06-30,27.98114776611328,28.135074739126058,27.853991219444136,28.012379079191394,177482800
2015-07-01,28.242156982421875,28.3180056833259,28.106076941311578,28.309082206632535,120955200
2015-07-02,28.20646858215332,28.26223904252488,28.05700245485321,28.20423728718423,108844000
2015-07-06,28.108299255371094,28.15960880446974,27.85175491383508,27.871833155474935,112241600
2015-07-07,28.039154052734375,28.141771484058385,27.610835671669097,28.083769735230312,187787200
2015-07-08,27.343135833740234,27.804915086186213,27.33644365213623,27.76922288363849,243046400
2015-07-09,26.785430908203125,27.675526788735418,26.595811723906333,27.62867981628414,314380000
2015-07-10,27.501522064208984,27.62867861303297,27.039742839324095,27.20259329054447,245418000
2015-07-13,28.03246307373047,28.054770915935904,27.73353254184397,27.891920434075615,165762000
2015-07-14,28.02130126953125,28.190843891307548,27.894144728693735,28.117226498722978,127072400
2015-07-15,28.29123878479004,28.364856200215463,28.014617780682237,28.045849102017986,134596800
2015-07-16,28.668241500854492,28.68162926846338,28.409467492392967,28.496469260080637,144889600
2015-07-17,28.91586685180664,28.91586685180664,28.623630187654307,28.795404156613902,184658800
2015-07-20,29.462419509887695,29.663191799310432,29.156795081997483,29.217028130407765,235600800
2015-07-21,29.167943954467773,29.652031028831786,29.072020418957113,29.63641707363706,307025600
2015-07-22,27.93430519104004,27.9967678270227,27.213750178573314,27.213750178573314,461802400
2015-07-23,27.920921325683594,28.351467603111896,27.898611782166114,28.152924920056645,203998000
2015-07-24,27.773691177368164,28.050312203303356,27.639842403656267,27.956618231902976,168649200
2015-07-27,27.38775634765625,27.575145975546818,27.242754515358953,27.459142467333766,177822000
2015-07-28,27.523834228515625,27.64206902230404,27.338677612162314,27.523834228515625,134472400
2015-07-29,27.43683433532715,27.55060654742132,27.276215142248162,27.47252824577996,148046800
2015-07-30,27.298519134521484,27.343134811532963,27.15128433682144,27.287364364279124,134513200
2015-07-31,27.059825897216797,27.3587547240426,26.972824122126944,27.34983124685656,171540000
2015-08-03,26.421804428100586,27.343131492175804,26.216567913617403,27.104434074985534,279904000
2015-08-04,25.5741024017334,26.25673229818468,25.26401877543825,26.1942696543237,496554400
2015-08-05,25.74364471435547,26.19873187286403,25.00747396047822,25.197093184361943,397250400
2015-08-06,25.79966163635254,26.106667700331585,25.57333038339867,25.98789944271197,211612000
2015-08-07,25.88705825805664,26.05064586175011,25.6584856014657,25.676413337974065,154681600
2015-08-10,26.8282470703125,26.888751051054925,26.11339430736292,26.11339430736292,219806400
2015-08-11,25.432151794433594,26.48314180457779,25.396298032277432,26.400227308211978,388331200
2015-08-12,25.824308395385742,25.864644940667684,24.56715472872841,25.217020531745153,404870000
2015-08-13,25.80414390563965,26.08425836030425,25.66744791498869,26.00358526058621,194143200
2015-08-14,25.98566436767578,26.06409609369782,25.5486863872077,25.618154243158163,171718000
2015-08-17,26.254575729370117,26.364380147426203,25.882582809469096,26.00359249270135,163538800
2015-08-18,26.106666564941406,26.317313177027447,25.99686217998892,26.09098022423391,138242800
2015-08-19,25.772777557373047,26.111154670795237,25.69882691284368,26.017036601221516,193146000
2015-08-20,25.243919372558594,25.62487441307107,25.015344980504512,25.564370432635133,274006400
2015-08-21,23.69992446899414,25.07584654572496,23.67527425999058,24.74643167057096,513102000
2015-08-24,23.108325958251953,24.381166289894818,20.61642679920939,21.259570294192415,648825200
2015-08-25,23.24726676940918,24.898822808248347,23.19348525333025,24.898822808248347,414406400
2015-08-26,24.58060646057129,24.625424093615674,23.540821644856987,23.997966972895647,387098400
2015-08-27,25.304418563842773,25.376127794709205,24.65455269741909,25.149796549911265,338464400
2015-08-28,25.38733673095703,25.39181781054846,24.995176443904853,25.136353531757695,212657600
2015-08-31,25.26856803894043,25.665209398967942,25.098257952693018,25.104980426809615,224917200
2015-09-01,24.139148712158203,25.071368928809964,24.058475595083692,24.683691397569483,307383600
2015-09-02,25.17445182800293,25.17445182800293,24.455117931311904,24.70162008162507,247555200
2015-09-03,24.732990264892578,25.273050126560126,24.65903962729395,25.208063358035563,212935600
2015-09-04,24.486482620239258,24.750910714430084,24.31617427526965,24.41925618186162,199985200
2015-09-08,25.167728424072266,25.22375132713337,24.7217865944172,25.042237668314055,219374400
2015-09-09,24.683687210083008,25.55092050698643,24.59853131779331,25.492657928736982,340043200
2015-09-10,25.225988388061523,25.385093200258346,24.627664296486913,24.71057708457534,251571200
2015-09-11,25.593503952026367,25.593503952026367,25.04448016181592,25.051202636928828,199662000
2015-09-14,25.84000015258789,26.19406526766862,25.73915962308104,26.124597423327597,233453600
2015-09-15,26.057371139526367,26.11339403988128,25.64056062411118,25.978939420966142,173364800
2015-09-16,26.086502075195312,26.115633365585964,25.869132965490092,26.050646601160878,148694000
2015-09-17,25.52851104736328,26.104426309438182,25.48369341758183,25.918431607130465,256450400
2015-09-18,25.423194885253906,25.61367413959176,25.069131407185214,25.145321741173582,297141200
2015-09-21,25.817588806152344,25.853444276933047,25.470247908799738,25.47248759346132,200888000
2015-09-22,25.4119815826416,25.5867727144517,25.21477992855201,25.40749879431258,201384800
2015-09-23,25.61815071105957,25.707787689733248,25.389578039640703,25.46352696558956,143026800
2015-09-24,25.770536422729492,25.882582233263097,25.181176074808743,25.37837608586187,200878000
2015-09-25,25.705547332763672,26.149249454783625,25.550923581051936,26.09322655456149,224607600
2015-09-28,25.19685935974121,25.67417383915858,25.19685935974121,25.51282761803632,208436000
2015-09-29,24.439430236816406,25.436638918856183,24.17052099091989,25.28425655693261,293461600
2015-09-30,24.717302322387695,24.995175406974322,24.365478604986556,24.688169322360896,265892000
2015-10-01,24.555957794189453,24.564921663298826,24.047268907752663,24.441670600148974,255716400
2015-10-02,24.73522186279297,24.87640061744752,24.101044147715033,24.204126043839654,232079200
2015-10-05,24.824867248535156,24.957082181965,24.441670816553575,24.62318446599663,208258800
2015-10-06,24.943632125854492,25.0399915694046,24.59853090266767,24.791249789767882,192787200
2015-10-07,24.824867248535156,25.046717454485915,24.517862849816233,25.03999498001517,187062400
2015-10-08,24.538026809692383,24.69265053942736,24.248948480471036,24.69265053942736,247918400
2015-10-09,25.12514877319336,25.161002537255133,24.535786818714605,24.650074004172488,211064400
2015-10-12,25.008625030517578,25.266330741435645,24.972771259520766,25.261849661192326,121868800
2015-10-13,25.051193237304688,25.199092763344474,24.802451493358777,24.833824171903057,132197200
2015-10-14,24.697126388549805,24.99068573472568,24.55146655758404,24.93914564218376,177849600
2015-10-15,25.06688690185547,25.120668407978943,24.75988078960425,24.858481642233333,150694000
2015-10-16,24.883127212524414,25.09825490656156,24.76884003736367,25.04895448944583,156930400
2015-10-19,25.037752151489258,25.04223323067941,24.67472318849822,24.829346920645275,119036800
2015-10-20,25.49489402770996,25.584530986610467,24.833824661473976,24.95035151126668,195871200
2015-10-21,25.49266242980957,25.90050909798165,25.479215770415255,25.546443938336843,167180800
2015-10-22,25.88258171081543,25.88258171081543,25.56885310571736,25.620394929783124,166616400
2015-10-23,26.68482780456543,26.71844188608165,26.068575912273154,26.151488709038865,237467600
2015-10-26,25.83327865600586,26.47193935630753,25.752605545474786,26.46073580242905,265335200
2015-10-27,25.669689178466797,26.11563090930809,25.54419674083244,25.860166664731032,279537600
2015-10-28,26.727399826049805,26.734124009038084,26.00806611776851,26.20302639203805,342205600
2015-10-29,27.009765625,27.045621108750808,26.503318029963026,26.599677505438862,204909200
2015-10-30,26.778947830200195,27.164385679213495,26.76774256564477,27.112843855815207,197461200
2015-11-02,27.15542221069336,27.195758770132144,26.80359844046524,27.07026801173741,128813200
2015-11-03,27.466903686523438,27.67306752074972,27.04785183483226,27.068020965182114,182076000
2015-11-04,27.33917236328125,27.747018964575663,27.254018179602827,27.592395229520825,179544400
2015-11-05,27.2131404876709,27.611481338312984,27.046603387668622,27.422437786228294,158210800
2015-11-06,27.24465560913086,27.413443748226587,27.145634401755885,27.255908838537938,132169200
2015-11-09,27.13437271118164,27.413435200040848,27.01734706004752,27.22214237878253,135485600
2015-11-10,26.279172897338867,26.571739532145227,26.11938708562182,26.308430591019984,236511600
2015-11-11,26.130647659301758,26.425463648090126,25.928101602614554,26.18916134612279,180872000
2015-11-12,26.042879104614258,26.290434643627425,26.02712561714073,26.1644067438392,130102400
2015-11-13,25.282211303710938,26.009126294308526,25.266457813116027,25.925856862877318,183249600
2015-11-16,25.696300506591797,25.709803005200715,24.980638891296227,25.066157577488287,152426800
2015-11-17,25.586029052734375,25.892098314595156,25.502759628683492,25.86284060822513,110467600
2015-11-18,26.39621353149414,26.441223013208187,25.99337231724725,26.051886017076846,186698800
2015-11-19,26.731536865234375,26.94983644140062,26.276934951724414,26.474979060688888,173183200
2015-11-20,26.84856605529785,26.9880964780301,26.74729214650655,26.826059597565344,137148400
2015-11-23,26.499731063842773,26.94533239262618,26.407459413897218,26.841807516150237,129930000
2015-11-24,26.75404167175293,26.85981583506874,26.35795345282768,26.4052139204153,171212800
2015-11-25,26.562746047973633,26.83280804222794,26.537990322241956,26.828306064639612,85553200
2015-11-27,26.513233184814453,26.648265033252525,26.46597272466164,26.621258320164657,52185600
2015-11-30,26.62351417541504,26.873320736886424,26.499735530721434,26.55374724976883,156721200
2015-12-01,26.407461166381836,26.738286131114823,26.299437739327033,26.72478363198333,139409600
2015-12-02,26.16891098022461,26.580754422891076,26.12390149974809,26.407464317353075,133546400
2015-12-03,25.925851821899414,26.28368349155291,25.70530299645381,26.229671779586834,166278000
2015-12-04,26.787796020507812,26.837307470435537,25.905597310708824,25.946106522740475,231108000
2015-12-07,26.619009017944336,26.97458970295678,26.513234864567096,26.77654561210243,128336800
2015-12-08,26.607763290405273,26.691031007712272,26.299443001534012,26.44797567270435,137238000
2015-12-09,26.020374298095703,26.486229388709443,25.898846659196288,26.474976161829343,185445600
2015-12-10,26.144147872924805,26.31743792955996,25.995615255667236,26.114891890571336,116850800
2015-12-11,25.471250534057617,25.968612614008652,25.39698335529081,25.92360313918105,187544800
2015-12-14,25.313720703125,25.35873018692822,24.708333359061726,25.246204760418422,257274800
2015-12-15,24.865859985351562,25.385728450194634,24.834353013785456,25.192184643716466,213292400
2015-12-16,25.057151794433594,25.203435137672923,24.485524352177134,24.996388842288603,224954000
2015-12-17,24.526033401489258,25.26194865584956,24.526033401489258,25.210186223835937,179091200
2015-12-18,23.862138748168945,24.647565648243024,23.812627291848816,24.51028622435749,385813200
2015-12-21,24.154705047607422,24.163707286494162,23.758615121598442,24.143451819748623,190362400
2015-12-22,24.132200241088867,24.24247466238895,23.956659158792924,24.170458468498886,131157600
2015-12-23,24.442773818969727,24.496785544116474,24.125451285103782,24.14120477647999,130629600
2015-12-24,24.312232971191406,24.530532479907073,24.294228498575453,24.530532479907073,54281600
2015-12-28,24.039928436279297,24.235723267087668,23.895896049363305,24.213216811568333,106816800
2015-12-29,24.47202491760254,24.62731052796695,24.048930007408522,24.071434745301563,123724800
2015-12-30,24.152454376220703,24.463023895390158,24.12094739820358,24.43601889537635,100855200
2015-12-31,23.688854217529297,24.08719348783304,23.589831288797644,24.082693226073335,163649200
2016-01-04,23.709104537963867,23.71360651607352,22.955184602744627,23.09246574606234,270597600
2016-01-05,23.114965438842773,23.821624751632932,23.0474512349527,23.799120017002906,223164000
2016-01-06,22.662612915039062,23.03844902348601,22.475822072099724,22.631105943121526,273829600
2016-01-07,21.706148147583008,22.534335128762088,21.70164788723477,22.208012167974665,324377600
2016-01-08,21.820926666259766,22.30478625858172,21.775917190369956,22.178758352489098,283192000
2016-01-11,22.17425537109375,22.293532022104593,21.906444365766593,22.273278273971293,198957600
2016-01-12,22.496084213256836,22.66037209985096,22.244026626852737,22.628865116175675,196616800
2016-01-13,21.917709350585938,22.772903548570707,21.89745559158742,22.57710862657358,249758400
2016-01-14,22.39705467224121,22.61310494938619,21.546362930112668,22.045975976632942,252680400
2016-01-15,21.85918617248535,21.989716064011326,21.460846964830314,21.649888835039064,319335600
2016-01-19,21.75341033935547,22.20126093386138,21.492350596949187,22.14724922463988,212350800
2016-01-20,21.782670974731445,22.097742493626843,21.024249027026293,21.40233450630044,289337600
2016-01-21,21.672395706176758,22.027974714138363,21.36632643874029,21.84343310144887,208646000
2016-01-22,22.82465171813965,22.83365395617753,22.138247808514276,22.196759780258493,263202000
2016-01-25,22.37905502319336,22.84941043244113,22.327292576954793,22.84715944338687,207178000
2016-01-26,22.50283432006836,22.703129441961522,22.070737094209072,22.489331818323304,300308000
2016-01-27,21.02425193786621,21.746665027087477,21.00624745612192,21.61388583747758,533478800
2016-01-28,21.175037384033203,21.27180933526747,20.79245155841048,21.10752314733615,222715200
2016-01-29,21.906444549560547,21.906444549560547,21.233543122909527,21.33256602661787,257666000
2016-02-01,21.7016544342041,21.76466840009718,21.46985232381094,21.710656674617656,163774000
2016-02-02,21.262798309326172,21.61387697436504,21.217787123422998,21.474344873566967,149428800
2016-02-03,21.683645248413086,21.79391966479839,21.172780664055452,21.37982699763643,183857200
2016-02-04,21.857877731323242,22.023057072641603,21.53883506702146,21.69043691265648,185886800
2016-02-05,21.274093627929688,21.93028280241884,21.19942517660604,21.839773653124055,185672400
2016-02-08,21.498104095458984,21.65423060804116,21.052347960750858,21.072711612963058,216085600
2016-02-09,21.493574142456055,21.7085335517024,21.253726404495982,21.33518445254245,177324800
2016-02-10,21.33066177368164,21.801307972120107,21.292195946026556,21.7040109380806,169374400
2016-02-11,21.201683044433594,21.432481422160656,20.950521017899042,21.222048419559226,200298800
2016-02-12,21.26730728149414,21.382706498346476,21.045561662323756,21.312562722572782,161405600
2016-02-16,21.866926193237305,21.91444310662527,21.40759430416859,21.50036492754937,196231600
2016-02-17,22.201807022094727,22.22217067140794,21.756050950844866,21.873711619396975,179452800
2016-02-18,21.78094482421875,22.37603960702868,21.742477269354197,22.364725315659374,156084000
2016-02-19,21.731164932250977,21.89408106229437,21.67686013100935,21.722113844324287,141496800
2016-02-22,21.92123031616211,21.92575672281318,21.704009407505577,21.792255347699847,137123200
2016-02-23,21.425697326660156,21.835249115154625,21.394019383147793,21.812622259262714,127770400
2016-02-24,21.74473762512207,21.808093505328504,21.11570177690352,21.265042117091483,145022800
2016-02-25,21.89408302307129,21.89408302307129,21.55241176009324,21.733430082201536,110330800
2016-02-26,21.928024291992188,22.179184668945958,21.853354104247696,21.99364166463213,115964400
2016-02-29,21.878238677978516,22.226697740378793,21.86918759146339,21.916704500929125,140865200
2016-03-01,22.74712562561035,22.801430426399506,22.04341951361982,22.095462837185025,201628400
2016-03-02,22.796903610229492,22.82858155158241,22.54574155641827,22.74259881452711,132678400
2016-03-03,22.96660614013672,23.01412304913054,22.729019868849395,22.758436331310968,147822800
2016-03-04,23.308279037475586,23.475719832914706,22.93719309822221,23.16346509661175,184220400
2016-03-07,23.050331115722656,23.267552046038453,22.844422750525865,23.16799180560761,143315600
2016-03-08,22.860258102416992,23.02543740912557,22.717707374999783,22.80369010682502,126247600
2016-03-09,22.880626678466797,22.98471159775455,22.688294085500996,22.923617187232708,108806800
2016-03-10,22.891942977905273,23.13405400334375,22.661146245540614,22.946249513077102,134054400
2016-03-11,23.138568878173828,23.143093557356877,22.9666017218139,23.134042472672892,109632800
2016-03-14,23.197402954101562,23.285650615747183,23.029962169931412,23.05937863258603,100304400
2016-03-15,23.663522720336914,23.799285555257,23.498343424866768,23.52323347933923,160270800
2016-03-16,23.978042602539062,24.054974249049753,23.665786157407254,23.670312563859795,153214000
2016-03-17,23.939579010009766,24.091180840249617,23.749509626611857,23.87622139799819,137682800
2016-03-18,23.966726303100586,24.097964458127866,23.80154873411635,24.061760114816295,176820800
2016-03-21,23.9644718170166,24.35818467062962,23.790241385061908,23.968996498091382,142010800
2016-03-22,24.14775276184082,24.276727757600753,23.806081492739757,23.81513258163924,129777600
2016-03-23,24.014249801635742,24.22694606118785,23.962208201735915,24.093446392792263,102814000
2016-03-24,23.91016387939453,24.04140206498335,23.733671980446086,23.864910166034907,104532000
2016-03-28,23.801549911499023,24.02782188943492,23.772133449523714,23.984829661205282,77645600
2016-03-29,24.36496353149414,24.389853583983573,23.731401383919813,23.7336645867783,124760400
2016-03-30,24.79036521911621,24.984959320013996,24.57314425850633,24.584458551521745,182404400
2016-03-31,24.66139030456543,24.86729869918632,24.636500240900954,24.826569661037066,103553600
2016-04-01,24.887659072875977,24.88992227645211,24.48263194867367,24.613870134993224,103496000
2016-04-04,25.14334487915039,25.38545584641617,24.95101230102027,24.98495344576784,149424800
2016-04-05,24.846925735473633,25.055097270450286,24.75867980079629,24.779045176816258,106314800
2016-04-06,25.107139587402344,25.111665993901667,24.70890040505678,24.94196200286057,105616400
2016-04-07,24.55956268310547,24.98495341463235,24.464528858985368,24.87860530017105,127207600
2016-04-08,24.586721420288086,24.8378818038836,24.475846874468086,24.64328943195672,94326800
2016-04-11,24.668176651000977,25.02795008659553,24.625186137977725,24.656864084971126,117630000
2016-04-12,24.989479064941406,25.003054831885287,24.58671519996902,24.740578495515074,108929200
2016-04-13,25.351516723632812,25.41939729222358,25.07093990889034,25.07093990889034,133029200
2016-04-14,25.365087509155273,25.430706587658513,25.190858851715603,25.256477930218843,101895600
2016-04-15,24.855981826782227,25.410349328859326,24.82883028837945,25.367357091296842,187756000
